users,items
160,1316
1661,2593
467,181
825,1235
627,329
656,1450
232,590
809,447
1603,249
1817,1165
859,809
510,1948
588,1093
1213,926
134,300
251,346
1744,1712
205,2404
1601,1575
734,692
1150,446
879,3892
1393,3216
113,451
327,187
1395,592
1237,1639
33,773
1228,1974
1607,610
458,2522
1745,4084
1720,716
1158,3023
1406,592
1892,4014
570,374
594,1620
1861,310
1816,117
285,708
1500,2146
191,2464
221,161
1575,2386
964,715
1515,943
1059,2438
1544,971
224,538
950,385
1253,696
283,677
1191,942
998,21
559,2353
451,1898
167,2279
1814,126
1582,509
1434,734
62,1209
229,619
183,1884
634,117
1861,2428
58,1125
1667,1620
1027,421
817,3765
1341,686
863,851
917,976
349,88
143,2075
1739,545
834,902
1760,2965
202,1451
1762,2722
137,2040
417,579
977,1068
767,2966
409,1716
1667,96
1120,819
401,1656
1618,1474
1492,706
252,1188
1595,3670
1737,1228
489,2090
843,2782
1322,3147
1084,259
1476,2158
1381,282
847,270
1674,1285
748,906
1011,2354
1053,2511
1078,2425
1490,3091
1674,1293
316,2732
1115,498
346,2090
445,1691
1612,2034
573,526
237,489
1687,1176
1826,1454
1682,1605
718,175
1661,2630
710,1863
163,704
1792,3946
1057,235
823,544
1859,1339
766,439
165,2298
1841,1814
1687,301
1721,4401
1814,4452
1550,1305
1380,2712
1300,732
1142,2382
441,3519
899,1784
1169,2048
1783,346
1264,1524
1273,3989
146,115
993,46
631,143
1684,1647
188,844
1078,2039
1835,2259
1623,695
707,346
1125,569
1674,110
1740,636
1088,546
1138,219
994,3430
1383,531
271,705
523,3103
1313,683
1644,682
252,612
192,170
1492,1610
802,346
678,2863
110,1524
383,102
346,300
337,2511
158,734
1839,2850
1186,192
120,1171
692,924
142,173
1804,445
1753,1307
1016,2313
160,821
1785,3501
847,2072
616,226
163,439
3,98
1714,490
771,1490
1873,1093
3,83
1255,1630
1072,1183
209,2602
224,1635
353,967
87,1596
1831,2526
839,1119
1183,1049
556,609
629,1524
794,51
1533,142
1842,1082
1260,242
435,254
195,1755
951,66
499,702
1544,1713
1271,990
221,324
1552,3447
964,3076
612,3026
325,314
1297,1277
62,1070
1860,3516
18,483
1440,282
373,1041
1200,2330
1847,1729
220,962
428,971
961,829
133,1630
1306,2754
1450,3533
1353,3815
1175,1930
629,546
723,441
1422,1358
764,1067
546,779
740,280
1582,60
1653,275
918,3688
1269,2162
1291,924
1425,337
1013,779
1165,1829
714,262
1717,2813
1461,441
211,2050
1015,297
1813,205
50,529
385,3355
402,2691
1247,1574
223,325
1735,122
833,308
328,1029
450,1248
1421,631
1170,719
292,1405
1106,3854
300,3052
975,1183
559,1110
373,1383
869,4227
1396,298
1370,170
86,272
996,1000
417,650
1756,210
1478,240
173,2343
1132,1135
1435,1580
1074,1965
1200,4246
1213,50
731,330
520,2639
1352,396
167,461
1232,607
1537,928
1552,4164
489,2746
1131,1829
32,768
639,2558
175,1316
1175,1048
1185,240
1824,3923
1522,683
1871,164
993,441
1620,420
223,828
261,787
1128,927
1063,1977
1325,198
484,298
1424,407
1611,1092
705,39
663,3970
1527,625
1882,323
313,3043
827,1263
1059,310
1193,302
158,122
484,325
356,143
1377,1521
770,1780
490,899
955,784
1754,325
1076,1057
966,4118
1855,1287
639,3929
1407,469
1887,967
1323,2254
82,81
817,1080
1269,542
456,1450
97,483
291,1955
241,868
98,1706
968,272
1182,1394
1736,321
623,691
851,2357
524,2043
312,3087
1793,1851
187,1309
1786,50
864,479
1467,1180
1201,418
1629,683
34,293
1476,1604
778,39
166,1578
1425,163
311,177
1776,1619
500,198
784,785
1601,211
1631,331
1460,746
1735,4417
500,286
109,1818
982,1895
406,1243
1485,3799
882,2602
1287,2472
1403,2864
1808,4118
224,724
1569,814
1725,911
1178,1158
636,670
323,246
165,732
1119,1620
1228,3280
842,1190
1828,1740
93,1573
928,1803
93,1295
849,1261
664,1843
195,545
944,1102
1248,2429
766,119
71,1377
356,358
611,2089
1495,330
1559,759
1547,2478
1883,2329
519,3675
1584,589
767,257
495,3531
722,537
1119,3307
1485,358
1678,2486
1185,1644
442,1899
1671,169
982,164
960,1907
614,3772
551,275
922,39
15,410
1830,427
559,3772
1370,3078
617,385
85,1568
1022,4137
862,117
608,2144
1333,3470
1371,1339
1197,686
1745,1402
58,1130
551,499
1646,2130
263,1183
340,164
367,2432
1865,3672
243,1265
542,3305
67,1319
703,611
110,1830
97,1696
742,533
526,2880
791,2389
1705,451
898,2031
934,208
1836,1922
1759,2247
866,1695
502,3646
710,1616
1869,1394
652,642
873,784
1888,3775
1813,707
663,2433
321,2175
1539,2389
974,1490
1856,51
1259,2368
619,2035
807,2327
1187,1649
1511,1922
672,1780
1294,152
708,330
557,650
1453,1630
466,499
331,785
1191,1797
1376,410
1559,3281
528,344
577,1610
1312,192
992,1270
1573,4394
664,876
1864,517
564,533
146,2100
263,891
1011,3769
1181,2992
715,712
1435,1593
1396,305
109,622
1422,359
1107,4399
816,258
946,4296
169,1761
683,1669
772,164
935,2594
668,2230
259,2507
237,492
353,2694
1048,736
1487,1048
1687,3458
303,3009
668,891
1774,1848
1724,962
319,2148
122,828
1561,119
1099,738
500,1889
491,783
809,1922
1317,1450
1703,4242
1398,319
1369,53
760,205
633,3570
161,2274
1428,976
971,822
541,418
552,2547
1154,1824
422,1651
835,1922
518,1039
504,618
8,219
334,186
227,2110
139,1394
1687,107
106,1793
377,275
728,1142
1310,1829
1281,1463
433,447
1763,2861
533,1070
1360,625
759,2476
1315,145
633,2067
590,3205
790,565
317,1886
511,509
338,43
1708,194
1115,96
1579,4152
64,1258
297,2921
1177,231
1674,2447
677,738
1533,4335
1146,311
1345,844
1671,165
1466,385
1373,1292
903,219
704,358
132,337
1647,311
1325,286
1,45
41,925
445,240
704,131
568,646
1887,2834
1881,673
1385,150
1048,3476
1440,134
1055,3458
782,790
212,524
1032,3147
540,102
1834,244
411,1067
712,313
1381,342
1832,619
1185,4365
1861,346
21,555
1768,4329
953,659
1320,4457
842,2235
458,1185
1194,2970
832,206
914,745
1828,1141
733,369
1129,249
1570,594
312,219
1747,1152
835,187
1576,395
531,392
168,2311
1104,558
1596,1232
700,732
159,287
1096,3863
296,745
1457,3274
1113,240
1577,782
1797,592
856,1303
1832,396
701,162
1500,988
1058,512
54,1078
1521,696
1048,877
573,894
1865,2301
1148,2957
1420,911
306,828
583,45
239,1209
384,676
742,1880
938,828
121,250
930,272
1213,696
168,1254
264,932
952,3459
1151,2111
693,3626
485,393
370,719
1075,998
1751,3132
16,427
20,534
164,2286
1131,81
646,1065
1028,3257
1434,101
1787,91
1236,960
836,684
881,3720
711,107
577,214
935,4252
1097,538
85,1559
457,996
805,1010
145,1049
1826,2041
1476,734
1819,219
1869,2167
1851,1537
632,1386
607,3887
414,55
1113,91
62,1210
26,663
54,1083
1756,285
796,1670
493,576
1719,738
1702,71
794,967
1488,262
1517,3779
1445,2752
1503,684
1724,1238
463,1044
134,2015
1472,1307
801,231
73,1392
936,423
450,69
1741,1110
800,4151
1338,1429
1498,399
1414,244
1316,967
412,3206
1765,801
514,1842
137,25
1655,385
403,732
452,1166
1760,267
1131,416
1579,4414
994,3268
570,1239
1,50
1070,4293
748,349
664,1521
1736,1922
723,913
198,2547
1478,3865
1648,930
424,564
1372,173
538,105
1495,3468
1590,246
16,231
1061,2101
647,544
210,186
45,964
431,2050
245,2621
1679,324
935,1489
1010,6
1357,3958
1365,1996
372,711
1616,4153
161,533
292,1268
717,996
258,53
1048,4111
364,229
1371,1898
112,1744
1721,342
1566,299
395,588
1101,2153
1827,285
1045,2224
1503,779
283,202
82,1532
975,2137
1850,1253
22,580
946,1873
1050,2358
596,3297
1094,931
413,917
262,256
600,1207
1848,107
502,1789
50,502
1749,2493
1148,4420
1003,4116
853,2916
460,609
83,1548
894,908
968,183
1266,1949
713,1997
1479,4286
209,2022
1882,1659
611,2407
154,1049
578,163
829,2670
520,1815
1500,2107
1581,682
495,1692
265,1969
674,256
497,1080
192,1521
903,963
78,162
1672,403
1516,12
941,726
1496,438
1749,2025
1344,711
1059,3059
759,285
631,1156
735,969
964,248
1484,650
991,1269
1576,3915
1385,282
1186,944
594,3855
227,1719
659,510
393,165
1650,718
1332,963
1626,1742
1225,3457
348,3020
142,342
1327,1093
1198,327
259,614
1406,947
1017,787
1219,423
1329,4254
198,183
1876,129
1696,85
1006,438
1088,1585
1639,385
256,300
1326,186
400,3138
1875,1361
530,723
707,798
1577,628
1141,673
65,175
1278,186
483,824
1207,3314
508,3501
1758,431
433,3284
124,68
882,1151
490,3618
786,313
756,2741
1103,643
229,2176
922,1032
1176,778
927,421
1815,659
1455,631
1568,2767
1500,3145
523,1184
1031,300
949,187
256,2851
926,2304
480,2947
637,2104
1239,734
258,648
851,3596
680,547
694,4009
1609,4179
1875,3577
406,2236
1754,186
504,3650
1049,891
1432,1652
136,455
1161,2167
139,178
1070,656
1833,633
1616,173
308,2823
376,531
26,59
1794,4095
1061,685
197,1004
1358,1459
1200,1604
1269,2381
830,582
852,3689
627,3026
636,1179
1070,1071
115,1884
351,326
1137,80
1698,2987
422,436
721,3003
958,3519
1536,4422
582,3466
240,164
1871,828
592,543
1625,2413
928,1337
1844,1207
1029,203
1515,3637
1682,4421
1433,286
1311,1674
964,365
250,908
1738,2783
1498,2529
1146,1362
1109,284
444,719
440,571
583,610
219,2650
1630,382
898,103
540,126
1811,247
180,732
1307,2641
347,550
1567,1450
421,1090
1863,4052
1883,559
503,3647
415,1779
937,931
509,685
1590,263
1468,1817
227,1538
557,438
1633,182
307,262
1589,1318
958,2048
450,1616
160,1290
437,3508
322,2887
862,349
1256,1425
265,1181
1063,1253
488,2907
783,4126
1476,1631
1551,4356
40,900
1163,938
1073,418
1389,686
1231,541
1835,4165
1686,1307
335,1020
238,544
724,198
1153,877
817,962
678,3981
1490,4071
771,906
630,614
262,42
1340,785
346,3212
910,531
113,664
1835,380
208,270
1579,4110
538,50
512,1114
1024,87
926,647
756,183
1691,3712
1185,382
1055,3190
833,785
1309,421
1298,186
1086,1392
1782,4023
1612,2578
845,2734
1226,794
941,449
1400,1631
1618,3706
1624,282
1707,1460
766,546
1487,275
821,2316
1193,723
949,3348
526,1366
797,270
1725,1323
1273,2322
760,3524
1243,3476
375,442
1865,2361
1059,1337
1115,573
136,581
1872,1783
479,349
1221,3619
1846,726
853,4203
200,83
152,2153
1093,732
1002,3244
105,1781
1811,911
1110,1753
1017,519
79,1481
564,535
1087,58
695,444
590,550
482,3554
208,2595
853,637
1373,1635
59,738
1136,2526
411,1856
1586,1856
936,338
1810,996
1371,145
725,3562
249,1020
42,937
44,677
404,1897
1770,4451
824,449
1889,546
977,3039
789,1559
600,2670
1587,917
1260,546
52,1043
803,633
156,2200
876,577
880,1479
1386,476
1177,1889
926,68
541,1922
347,1142
1184,265
1260,2305
458,893
313,1944
1481,434
756,953
377,3323
1497,2547
1524,133
161,2277
944,339
151,998
671,2396
1574,2111
1811,1066
489,723
842,434
752,2993
1586,320
1123,4215
1689,882
238,2760
1538,2378
1012,1579
130,1047
1502,1342
227,316
1699,287
612,1041
1780,3438
361,1531
1347,502
1481,1724
187,544
1663,1366
1518,901
813,4165
619,2854
383,2635
610,467
93,1673
423,349
768,299
1756,1087
394,492
1435,974
1691,134
261,1030
788,196
639,902
605,3292
371,650
456,273
1217,1521
473,284
985,979
71,731
79,1498
677,755
1005,1957
1348,721
946,3886
830,2036
1472,990
400,1125
210,412
1630,115
635,1898
1467,3148
1372,346
1449,1267
1544,2582
498,1363
448,3043
250,2821
1422,971
723,13
633,3553
68,1337
912,490
678,2175
1463,3322
841,656
1079,3389
1868,962
1721,3835
485,1063
1725,906
171,2324
266,2385
1851,4173
1610,126
1266,4445
902,421
1022,156
239,1143
1877,3531
115,1882
1274,3434
57,324
1118,96
641,900
935,2095
1517,1490
143,926
1284,820
1865,96
271,55
1089,4020
423,2461
1655,938
1332,3295
1869,4423
327,1095
426,2614
1502,1791
365,2947
298,441
1759,259
974,385
1783,1629
975,106
1211,3576
795,1435
1644,2104
1420,785
1130,2056
1396,513
803,243
1854,2565
809,1195
901,119
1278,963
650,2952
35,816
1150,1757
82,1536
716,2549
587,2175
1661,1997
65,189
1432,2050
1373,3379
587,165
50,1031
1677,233
1310,1057
501,1352
491,301
1366,684
676,1367
808,432
1527,2406
74,1419
1103,43
1461,719
1559,1691
1048,613
530,3261
131,490
642,2788
1629,794
1654,1646
303,3066
1595,3062
1540,1909
44,942
1101,531
442,1057
610,1172
1787,3804
1779,703
80,1515
1025,189
227,2367
269,713
1714,3299
985,3653
1860,438
819,1630
1292,674
794,2990
241,852
249,754
1797,633
1561,1487
1867,963
1201,2105
946,4019
1023,1801
1200,3533
4,125
936,611
1449,1116
194,470
266,2909
1220,1834
686,3997
1837,282
148,128
1843,717
1274,2152
720,1325
1381,964
1833,580
1125,3802
697,2472
865,3504
562,325
939,3246
841,624
1132,994
347,1207
919,582
501,367
894,4247
482,2091
47,178
1851,18
1565,447
1725,346
150,2128
1119,2102
68,877
1056,4357
419,2539
1501,1386
1401,23
511,94
1606,827
86,1577
1089,1200
275,2958
678,211
513,20
77,1021
164,544
1557,4147
772,2574
187,759
545,1037
280,244
632,2646
267,1237
1660,1248
1889,2175
1578,1781
781,133
1103,3401
1241,476
140,346
1428,244
1079,133
396,652
719,3687
1538,105
61,597
1133,745
1282,421
1066,3470
685,797
1112,337
584,252
93,769
770,597
1049,620
361,3054
114,314
531,102
1507,1337
445,1076
4,114
329,195
1451,1977
348,119
677,761
648,3770
1474,192
764,3334
1649,1074
1008,1742
915,1521
1445,517
1759,3296
1306,3639
1719,438
154,2177
1202,4152
351,313
789,577
1865,4455
497,2820
369,2272
761,186
105,612
990,995
1444,2284
1191,1957
1790,1600
298,1046
1383,2180
1601,1996
1564,3795
1707,300
850,162
428,270
985,771
253,624
1781,2369
806,2345
34,783
1741,2162
1865,2460
416,2780
1726,2292
1536,2593
42,541
96,385
1535,1167
1586,373
1046,493
1863,2015
1528,372
99,703
232,341
549,834
1017,517
184,1856
1394,2050
1884,2238
562,368
83,1550
1441,449
800,368
281,441
1247,418
1098,660
848,3677
1207,1922
1304,32
299,3043
664,2012
646,247
164,258
1116,340
558,1165
394,3372
1229,1393
1082,905
1891,1728
279,2975
1446,335
39,837
374,673
1652,926
982,967
472,963
610,2595
1849,2035
993,913
1155,349
49,808
1278,2644
670,182
1686,843
1651,3320
659,2678
934,605
1695,1337
1399,4362
926,705
446,725
788,3705
1024,309
1111,372
790,439
8,228
1406,2382
384,782
1467,4472
1586,4115
1046,824
902,1057
1713,1524
921,2839
578,2792
1789,876
1330,1978
630,2275
755,3337
1403,28
1059,3156
221,158
247,647
1217,1118
1105,1358
592,3121
1209,824
383,88
673,441
573,1235
1082,38
779,3493
1731,2589
1604,2685
1162,953
1789,1519
389,272
844,2564
1186,3540
1225,1879
1616,1277
97,310
292,1389
131,699
1478,994
1723,2692
607,1587
1054,2453
433,222
758,330
174,734
67,249
1752,2882
545,2397
565,531
905,1523
127,1976
1130,142
733,929
1668,1930
378,924
1312,421
648,396
235,1923
76,173
215,2429
769,1774
356,737
1193,1221
1504,181
1757,996
378,2752
1397,2004
1164,127
259,2509
1143,724
987,2828
927,2977
697,321
714,110
1519,4457
889,1346
1385,152
1329,3288
1078,395
1128,745
1166,732
1164,489
1876,205
298,686
501,416
1339,256
1032,577
470,1938
609,1863
1676,1422
711,102
1776,2132
775,1755
1643,291
257,2641
387,177
1523,198
529,3558
992,4135
776,3255
1875,39
1105,2968
1811,828
522,337
327,797
528,2304
447,1041
780,754
1629,1232
651,136
1523,334
1006,745
74,998
1615,389
993,1323
1759,2289
284,940
452,741
85,1132
1865,413
1826,703
1711,282
226,785
223,1313
244,1380
726,107
1149,3174
576,1305
1429,2747
515,844
823,465
667,3116
1237,724
914,389
839,1633
941,3566
230,1207
31,624
448,1077
256,683
652,886
265,1683
1432,3458
350,1265
1481,897
1332,677
290,590
727,168
1236,402
1785,4229
1616,144
47,987
1271,380
1404,625
100,684
412,2248
970,1080
1724,337
1225,324
1280,3837
227,81
196,2524
1413,942
1524,1165
991,1273
47,952
661,800
281,2731
943,489
1748,3303
1508,1941
373,273
230,138
725,2927
1042,3314
1620,335
1393,2555
60,1172
519,582
934,808
954,781
869,2104
1561,2426
1572,3156
1527,916
1366,293
1367,673
773,557
954,418
1856,444
1412,736
1523,257
1067,3499
256,2331
106,220
885,3630
883,4055
313,1761
1558,677
1759,2072
1788,1875
388,684
550,512
556,614
1082,1065
1858,614
1682,531
1201,680
117,164
1825,117
1652,168
346,1171
1740,4075
1589,2122
1775,2134
291,2287
1544,440
1874,3339
430,2785
1758,267
1574,1464
1501,359
1447,2131
445,899
1177,183
370,1358
345,3173
290,3015
1088,1785
1098,1997
1663,3869
126,1966
809,2924
1423,1103
604,188
1022,1023
453,94
692,105
1320,704
1529,960
1278,189
756,1936
1386,81
1525,369
1567,358
941,1482
603,512
174,702
826,3517
61,1190
370,455
315,2849
1689,891
1652,412
845,217
15,193
137,2049
1076,3647
84,492
1383,2532
1118,102
1583,2406
404,300
1357,84
1685,85
1174,588
1795,1643
57,434
230,779
103,1357
1745,1270
1790,2266
1640,2150
504,706
1651,32
1763,2338
1351,946
1423,456
1398,639
1056,259
808,2749
895,293
1663,2149
651,50
36,759
1684,942
385,3350
167,1957
787,3552
1518,794
971,2442
1003,759
1405,2574
367,932
576,726
1099,1440
756,403
173,2344
690,375
193,2282
1426,938
1659,431
1432,145
778,133
671,119
1538,611
246,2806
230,1566
1599,712
1372,282
281,2988
1544,930
968,329
471,1630
38,871
1107,330
373,1899
1621,762
703,2206
16,421
354,2153
178,646
1627,685
1238,738
1275,639
1177,828
1028,3784
345,383
117,1899
178,2380
1582,1698
13,357
55,1087
1109,4400
1756,412
1481,313
729,2447
1673,4469
1858,889
583,592
1555,744
964,3120
1732,3603
1630,1292
1000,3142
1279,745
976,1178
1569,1303
1742,1264
1379,200
1352,2111
1457,2486
1770,1689
970,205
612,573
1705,2143
970,962
598,627
686,2111
1738,1824
1859,3063
767,265
1097,435
896,226
152,1520
3,102
1834,2306
867,3867
1651,699
226,272
715,1709
162,996
695,1695
833,1546
206,1619
1387,421
1291,1724
361,1813
350,142
144,2086
660,620
467,165
1569,393
973,4099
905,1666
139,2059
474,267
1339,1161
1175,2547
646,330
489,3180
1892,3750
302,3060
68,1333
1762,374
830,3086
884,3121
1696,1523
275,227
155,2189
1685,1142
1657,4204
1791,946
1283,2731
1606,3937
663,1956
1292,960
1286,3015
1194,1299
259,2870
778,3550
287,561
1065,642
973,352
1340,1100
1063,82
825,551
271,1520
687,164
1787,3021
804,1996
12,334
81,453
1710,176
1640,2713
844,2477
188,1465
1366,2754
661,934
542,1026
28,285
746,39
636,1864
1049,440
983,381
205,902
568,2702
1367,496
491,1221
1433,516
1350,1030
685,1935
719,142
1134,1292
1056,3604
1449,18
691,574
1827,2711
341,258
439,316
1880,243
1016,2806
599,1922
531,829
984,1865
1845,617
1164,538
823,1288
1042,210
630,1014
1698,731
934,1883
88,1608
798,1174
276,893
723,704
1374,1686
450,67
1237,3145
180,1337
1096,4366
467,286
513,2327
1275,2307
1521,252
1272,132
1794,464
1728,1844
727,175
138,455
1358,532
1354,3778
1798,1131
1084,827
1766,3755
87,1590
1702,271
1776,1131
1508,2478
1885,1680
441,378
1694,1854
299,3045
124,65
852,4200
180,1237
390,1728
42,81
1359,4280
1433,3245
204,2576
1306,2766
157,1591
1676,1691
958,2079
941,2153
275,2956
1701,377
755,3388
1058,1116
780,32
1085,1386
716,686
790,1534
602,2035
112,1852
889,960
523,737
1462,3700
153,1402
53,1067
237,195
1203,2578
1513,3685
1291,893
1862,206
247,978
1263,72
1407,3579
1729,2587
827,81
342,541
35,822
1664,3905
1880,1802
724,421
119,119
1875,1210
466,960
224,382
1241,1769
393,2647
249,2435
1184,198
1428,3790
132,1995
1274,1615
1772,126
1037,3341
820,1365
849,421
244,2792
1315,53
42,122
1651,814
1736,2808
422,3383
326,2747
477,1723
1635,1147
794,368
324,3120
1029,335
335,2400
1786,2192
1728,2490
801,2836
1019,992
1022,150
1464,3822
400,2715
856,469
723,108
617,110
1564,380
199,704
625,784
1611,683
1303,1423
1267,2741
1870,114
1639,1705
1569,3685
916,727
1296,2452
1830,4278
1717,2861
1398,2595
780,1821
754,512
1647,1569
636,646
974,3855
60,1170
1636,150
923,2053
783,1298
1238,2421
1347,308
1361,3160
899,445
252,1781
1474,2431
914,2621
919,55
1683,250
1391,1637
1661,2145
1201,3394
1082,576
213,2626
1470,2879
1797,2691
57,169
175,718
1718,828
673,610
1219,1109
1469,1524
203,571
282,457
602,3873
529,2582
438,827
1652,1791
778,1141
1424,2527
860,126
532,2696
982,191
777,1470
1221,967
677,815
1081,569
1810,2802
488,97
1694,3450
1550,1709
1257,246
387,49
1538,1783
698,513
320,1351
652,655
1341,964
1110,778
1029,674
847,2284
1017,1459
2,74
1822,169
1333,1351
548,1776
1013,2438
809,103
280,1054
796,250
1010,860
1516,862
1674,3076
631,1826
293,593
1580,902
695,902
349,55
249,396
1325,1238
802,496
1556,38
1283,1152
586,3837
1334,189
1131,619
1272,724
1436,526
1714,152
660,956
1677,582
188,734
135,2019
148,2112
472,499
395,142
1400,90
1330,211
1300,269
1518,3638
256,2328
1809,2747
986,386
1726,3835
1044,291
1009,3804
173,49
1222,384
551,3076
945,636
480,631
760,785
1537,3197
1050,735
481,385
754,2270
509,3505
720,4040
268,219
371,2917
799,1642
1558,1629
1304,537
1047,511
1789,3678
1793,1859
708,431
1423,3944
509,1134
46,611
779,2426
124,1957
1544,1609
1458,2403
946,506
856,1165
1762,254
1515,3638
1328,310
5,162
1647,324
157,2215
429,3479
1472,994
974,2368
1819,66
1012,143
1133,1190
152,2159
1010,704
1400,827
397,1337
1755,299
1403,726
1198,233
618,1433
1610,1136
1838,1034
743,4070
1876,911
282,577
1299,342
745,4074
1773,1544
1541,232
256,309
116,168
1357,221
1776,630
26,581
1088,2850
1318,423
250,455
550,3594
413,335
68,1329
1230,812
743,2357
281,258
520,1131
1401,3703
1642,3743
1852,1341
1228,2245
800,1907
1293,900
1755,507
1623,1118
90,1291
45,181
1881,961
709,3537
934,613
705,550
