user,pred_no_ns,ground_truth,common_items,common_len,gt_len,common_len/K,not_in_pred,not_in_pred_len,not_in_pred_len/K,not_in_gt,not_in_gt_len,not_in_gt_len/K,not_in_pred/GT,common_len/GT
240,[ 858  866  321   20 1987   23  859 4213  846    7],"[20, 860, 857, 25, 873, 23]","[20, 23]",2,6,0.2,"[860, 857, 25, 873]",4,0.4,"[858, 866, 321, 1987, 859, 4213, 846, 7]",8,0.8,0.6666666666666666,0.3333333333333333
1153,[ 338  420  337  415  230  731 1722 2075  722  685],"[1722, 722, 3340, 316, 284, 198]","[722, 1722]",2,6,0.2,"[3340, 316, 284, 198]",4,0.4,"[338, 420, 337, 415, 230, 731, 2075, 685]",8,0.8,0.6666666666666666,0.3333333333333333
1568,[ 116  761   45  624  460 1280   57 1283   71  718],"[3333, 343, 926, 925]",[],0,4,0.0,"[3333, 343, 926, 925]",4,0.4,"[116, 761, 45, 624, 460, 1280, 57, 1283, 71, 718]",10,1.0,1.0,0.0
556,[ 645  106   68  557 1247 2283  647  379 2035 2034],"[2125, 2035, 56, 1247, 641]","[2035, 1247]",2,5,0.2,"[2125, 56, 641]",3,0.3,"[645, 106, 68, 557, 2283, 647, 379, 2034]",8,0.8,0.6,0.4
438,[1336  591  540  532  630  896  731  744  323  599],"[102, 313, 752, 1464, 96, 616]",[],0,6,0.0,"[102, 313, 752, 1464, 96, 616]",6,0.6,"[1336, 591, 540, 532, 630, 896, 731, 744, 323, 599]",10,1.0,1.0,0.0
923,[ 395  467   84 3190  460 2246 1906 1682  234 1700],"[4125, 2081, 3429]",[],0,3,0.0,"[4125, 2081, 3429]",3,0.3,"[395, 467, 84, 3190, 460, 2246, 1906, 1682, 234, 1700]",10,1.0,1.0,0.0
1074,[ 182 1976 1449 1684  899  171  257   65 1948 1995],"[2613, 682, 3075]",[],0,3,0.0,"[2613, 682, 3075]",3,0.3,"[182, 1976, 1449, 1684, 899, 171, 257, 65, 1948, 1995]",10,1.0,1.0,0.0
1613,[ 253  384 1489 2033 3223 2599 2244 1567 1290  548],"[4416, 2150, 125, 371, 1640, 3223]",[3223],1,6,0.1,"[4416, 2150, 125, 371, 1640]",5,0.5,"[253, 384, 1489, 2033, 2599, 2244, 1567, 1290, 548]",9,0.9,0.8333333333333334,0.16666666666666666
800,[ 191  682  685  582  420 1339  337  341 1094  279],"[1647, 341, 796, 627, 1393, 422, 3638, 1937]",[341],1,8,0.1,"[1647, 796, 627, 1393, 422, 3638, 1937]",7,0.7,"[191, 682, 685, 582, 420, 1339, 337, 1094, 279]",9,0.9,0.875,0.125
1794,[ 258  392 1562  937  130  126 2024 1292  384  110],"[1486, 2220, 252, 549, 2035, 2314]",[],0,6,0.0,"[1486, 2220, 252, 549, 2035, 2314]",6,0.6,"[258, 392, 1562, 937, 130, 126, 2024, 1292, 384, 110]",10,1.0,1.0,0.0
167,[ 591  734  890  896  726  508  932  136 2381   96],"[726, 1520]",[726],1,2,0.1,[1520],1,0.1,"[591, 734, 890, 896, 508, 932, 136, 2381, 96]",9,0.9,0.5,0.5
1755,[ 182 1231  796 1382  492  582  685  682  945  167],"[182, 1598, 1988, 2993, 1619]",[182],1,5,0.1,"[1598, 1988, 2993, 1619]",4,0.4,"[1231, 796, 1382, 492, 582, 685, 682, 945, 167]",9,0.9,0.8,0.2
1515,[ 297   31 2014  266  321  484  698  858 1535 1014],"[1986, 856, 2304, 3292, 2622, 3152, 4108, 2663]",[],0,8,0.0,"[1986, 856, 2304, 3292, 2622, 3152, 4108, 2663]",8,0.8,"[297, 31, 2014, 266, 321, 484, 698, 858, 1535, 1014]",10,1.0,1.0,0.0
403,[ 298  778  292  683  208  308 1823  682  684  417],"[3315, 3405, 731, 2122, 3406, 2858, 1948, 1866, 2746]",[],0,9,0.0,"[3315, 3405, 731, 2122, 3406, 2858, 1948, 1866, 2746]",9,0.9,"[298, 778, 292, 683, 208, 308, 1823, 682, 684, 417]",10,1.0,1.0,0.0
1860,[475 337 417 975 778 202 781 512 230 104],"[1874, 127]",[],0,2,0.0,"[1874, 127]",2,0.2,"[475, 337, 417, 975, 778, 202, 781, 512, 230, 104]",10,1.0,1.0,0.0
687,[1069 1450 1477 1473 3348 3350 1226 1479 3649 3349],"[1450, 3649]","[3649, 1450]",2,2,0.2,[],0,0.0,"[1069, 1477, 1473, 3348, 3350, 1226, 1479, 3349]",8,0.8,0.0,1.0
512,[  10 2179 1003 3243 1013  847 1769 1718 2536  838],"[2179, 3662, 2234]",[2179],1,3,0.1,"[3662, 2234]",2,0.2,"[10, 1003, 3243, 1013, 847, 1769, 1718, 2536, 838]",9,0.9,0.6666666666666666,0.3333333333333333
1616,[ 930  927  346 1481 3196 3442  892  448 2307 2893],"[448, 2161, 93, 1519, 549, 930, 3051, 1778, 2728, 1145, 452, 1833]","[448, 930]",2,12,0.2,"[2161, 93, 1519, 549, 3051, 1778, 2728, 1145, 452, 1833]",10,1.0,"[927, 346, 1481, 3196, 3442, 892, 2307, 2893]",8,0.8,0.8333333333333334,0.16666666666666666
1583,[ 296   65  334  344  218  957 4000  184  329  281],"[249, 334, 209, 3128, 4153, 2643, 232, 2944]",[334],1,8,0.1,"[249, 209, 3128, 4153, 2643, 232, 2944]",7,0.7,"[296, 65, 344, 218, 957, 4000, 184, 329, 281]",9,0.9,0.875,0.125
772,[1175 1252  101  659   95  443   49 1374 2393   52],"[4077, 3180, 3462, 48, 2463]",[],0,5,0.0,"[4077, 3180, 3462, 48, 2463]",5,0.5,"[1175, 1252, 101, 659, 95, 443, 49, 1374, 2393, 52]",10,1.0,1.0,0.0
954,[ 784  823  313  598  512  793  417 1071  522  307],"[1220, 232, 790, 1787, 1538, 1532, 793, 1233, 1909, 512, 1773, 1823, 2604, 2943, 2748, 302, 522]","[512, 793, 522]",3,17,0.3,"[1220, 232, 790, 1787, 1538, 1532, 1233, 1909, 1773, 1823, 2604, 2943, 2748, 302]",14,1.4,"[784, 823, 313, 598, 417, 1071, 307]",7,0.7,0.8235294117647058,0.17647058823529413
1137,[185 168 333 167 827 174 176 271 582 966],"[172, 333]",[333],1,2,0.1,[172],1,0.1,"[185, 168, 167, 827, 174, 176, 271, 582, 966]",9,0.9,0.5,0.5
181,[1111   49   81  101  649 1176 1170 1173 1739 1172],"[1754, 101, 110, 2392, 89, 1919, 1173]","[101, 1173]",2,7,0.2,"[1754, 110, 2392, 89, 1919]",5,0.5,"[1111, 49, 81, 649, 1176, 1170, 1739, 1172]",8,0.8,0.7142857142857143,0.2857142857142857
965,[2110   38 1682   70 3387   84  388 1426 1685  245],"[2619, 2698, 1480, 1140, 1130, 137, 70, 2112, 761, 633, 3579, 914]",[70],1,12,0.1,"[2619, 2698, 1480, 1140, 1130, 137, 2112, 761, 633, 3579, 914]",11,1.1,"[2110, 38, 1682, 3387, 84, 388, 1426, 1685, 245]",9,0.9,0.9166666666666666,0.08333333333333333
1689,[ 164 1200  970 1775   54  190  280  142   37  146],"[2571, 1200, 281, 2057, 358, 4007, 164, 488, 1450]","[1200, 164]",2,9,0.2,"[2571, 281, 2057, 358, 4007, 488, 1450]",7,0.7,"[970, 1775, 54, 190, 280, 142, 37, 146]",8,0.8,0.7777777777777778,0.2222222222222222
775,[1189  611 2153   54  705  890 2468 1812  896 1677],"[2468, 611, 1189, 101, 1252]","[611, 2468, 1189]",3,5,0.3,"[101, 1252]",2,0.2,"[2153, 54, 705, 890, 1812, 896, 1677]",7,0.7,0.4,0.6
1486,[ 182  495 1094  281  402  284  961  682  167  104],"[182, 703, 4419, 784, 1307, 908]",[182],1,6,0.1,"[703, 4419, 784, 1307, 908]",5,0.5,"[495, 1094, 281, 402, 284, 961, 682, 167, 104]",9,0.9,0.8333333333333334,0.16666666666666666
1347,[1315 1425  723   45  703 3530  624  258  768  989],"[2043, 914, 703, 3156, 419, 328]",[703],1,6,0.1,"[2043, 914, 3156, 419, 328]",5,0.5,"[1315, 1425, 723, 45, 3530, 624, 258, 768, 989]",9,0.9,0.8333333333333334,0.16666666666666666
1386,[ 796  230  827  975  417  419  823 3296  283  182],"[249, 417, 787, 685, 332, 1935, 2586]",[417],1,7,0.1,"[249, 787, 685, 332, 1935, 2586]",6,0.6,"[796, 230, 827, 975, 419, 823, 3296, 283, 182]",9,0.9,0.8571428571428571,0.14285714285714285
1242,[1595 1934 3911  324 3846 2864 2976  930  431   86],"[3504, 3911, 1568, 1151]",[3911],1,4,0.1,"[3504, 1568, 1151]",3,0.3,"[1595, 1934, 324, 3846, 2864, 2976, 930, 431, 86]",9,0.9,0.75,0.25
624,[1823  795  338  309  482 1233 1466 2529  522 1220],"[3134, 3588, 337, 3909, 1306, 466, 3758, 1692, 778]",[],0,9,0.0,"[3134, 3588, 337, 3909, 1306, 466, 3758, 1692, 778]",9,0.9,"[1823, 795, 338, 309, 482, 1233, 1466, 2529, 522, 1220]",10,1.0,1.0,0.0
1075,[281 976 963 341 142 197 218 295 186 333],"[681, 3704, 963, 415, 1382]",[963],1,5,0.1,"[681, 3704, 415, 1382]",4,0.4,"[281, 976, 341, 142, 197, 218, 295, 186, 333]",9,0.9,0.8,0.2
302,[ 890 1523   93  530  726 1520  615  600  603 2152],"[1765, 3067, 2152, 747, 1335, 890, 721]","[2152, 890]",2,7,0.2,"[1765, 3067, 747, 1335, 721]",5,0.5,"[1523, 93, 530, 726, 1520, 615, 600, 603]",8,0.8,0.7142857142857143,0.2857142857142857
881,[  45  970   90  702   54 1156  736  710  618   67],"[1651, 2589, 906, 3472, 1254, 66, 42, 67]",[67],1,8,0.1,"[1651, 2589, 906, 3472, 1254, 66, 42]",7,0.7,"[45, 970, 90, 702, 54, 1156, 736, 710, 618]",9,0.9,0.875,0.125
953,[1221 2060  307  522  420  281  681  482  342 1260],"[952, 208, 3148, 3355, 1056, 281, 1887, 2060, 2644, 962]","[281, 2060]",2,10,0.2,"[952, 208, 3148, 3355, 1056, 1887, 2644, 962]",8,0.8,"[1221, 307, 522, 420, 681, 482, 342, 1260]",8,0.8,0.8,0.2
45,[ 931  105  142  828  929   54 1344  436 1522 1351],"[975, 972, 163, 357, 973]",[],0,5,0.0,"[975, 972, 163, 357, 973]",5,0.5,"[931, 105, 142, 828, 929, 54, 1344, 436, 1522, 1351]",10,1.0,1.0,0.0
1889,[ 624  242  906  723  132 1064 1320  910  266  344],"[4096, 86, 723, 2916, 2427]",[723],1,5,0.1,"[4096, 86, 2916, 2427]",4,0.4,"[624, 242, 906, 132, 1064, 1320, 910, 266, 344]",9,0.9,0.8,0.2
920,[ 153 1471 1297 1853 1069  330 1479  373 1068 1287],"[4279, 1287, 1420, 1059, 3787, 344, 140, 1682, 3603, 157, 761]",[1287],1,11,0.1,"[4279, 1420, 1059, 3787, 344, 140, 1682, 3603, 157, 761]",10,1.0,"[153, 1471, 1297, 1853, 1069, 330, 1479, 373, 1068]",9,0.9,0.9090909090909091,0.09090909090909091
1341,[3030 2746  299 2276  630  533 1071  843  530  793],"[731, 2659, 1236, 2276, 1542]",[2276],1,5,0.1,"[731, 2659, 1236, 1542]",4,0.4,"[3030, 2746, 299, 630, 533, 1071, 843, 530, 793]",9,0.9,0.8,0.2
1598,[  31  307  504  338  698  684  297  303 2529 1540],"[482, 2011, 861, 394, 2767]",[],0,5,0.0,"[482, 2011, 861, 394, 2767]",5,0.5,"[31, 307, 504, 338, 698, 684, 297, 303, 2529, 1540]",10,1.0,1.0,0.0
1158,[ 543  249  826  440  549  997  393 1001  116 2632],"[1489, 1156, 245]",[],0,3,0.0,"[1489, 1156, 245]",3,0.3,"[543, 249, 826, 440, 549, 997, 393, 1001, 116, 2632]",10,1.0,1.0,0.0
646,[ 645  266 1247   52 2303  707   66  705  538 1615],[856],[],0,1,0.0,[856],1,0.1,"[645, 266, 1247, 52, 2303, 707, 66, 705, 538, 1615]",10,1.0,1.0,0.0
445,[ 718 1064 1308 2302 1669  898  926 1799  701 2690],"[1349, 901, 758, 3292, 3531, 3530, 1459, 1639]",[],0,8,0.0,"[1349, 901, 758, 3292, 3531, 3530, 1459, 1639]",8,0.8,"[718, 1064, 1308, 2302, 1669, 898, 926, 1799, 701, 2690]",10,1.0,1.0,0.0
976,[ 598 1023 3175 2753 2748 2730 1084 3043 3534 2747],"[558, 707, 2750, 2746, 1382, 2758]",[],0,6,0.0,"[558, 707, 2750, 2746, 1382, 2758]",6,0.6,"[598, 1023, 3175, 2753, 2748, 2730, 1084, 3043, 3534, 2747]",10,1.0,1.0,0.0
838,[ 298  309  324  313 1221  292  303  323  610  630],"[298, 1875, 1810, 2085]",[298],1,4,0.1,"[1875, 1810, 2085]",3,0.3,"[309, 324, 313, 1221, 292, 303, 323, 610, 630]",9,0.9,0.75,0.25
1663,[  20 1982  698    5  297  846   13  856    7   14],"[23, 9, 2829, 2193]",[],0,4,0.0,"[23, 9, 2829, 2193]",4,0.4,"[20, 1982, 698, 5, 297, 846, 13, 856, 7, 14]",10,1.0,1.0,0.0
1261,[1385  827 1628  186   65  333 1040  687  681 1033],"[430, 239, 1056, 195, 1449, 1156, 827]",[827],1,7,0.1,"[430, 239, 1056, 195, 1449, 1156]",6,0.6,"[1385, 1628, 186, 65, 333, 1040, 687, 681, 1033]",9,0.9,0.8571428571428571,0.14285714285714285
1221,[ 323 1940  784 1221  298  777  446  926  307  733],"[711, 49, 446, 937, 1459]",[446],1,5,0.1,"[711, 49, 937, 1459]",4,0.4,"[323, 1940, 784, 1221, 298, 777, 926, 307, 733]",9,0.9,0.8,0.2
1855,[ 168 1048 2300  336   49  103  623  125  104 4097],"[296, 2173, 969]",[],0,3,0.0,"[296, 2173, 969]",3,0.3,"[168, 1048, 2300, 336, 49, 103, 623, 125, 104, 4097]",10,1.0,1.0,0.0
103,[2536 1762 1882 1767   17   34 2538  102  315  845],"[19, 1003, 102, 1762, 744, 1767]","[1762, 102, 1767]",3,6,0.3,"[19, 1003, 744]",3,0.3,"[2536, 1882, 17, 34, 2538, 315, 845]",7,0.7,0.5,0.5
1291,[ 489  184  672  966  328  171  582  218 1340  180],"[1094, 686]",[],0,2,0.0,"[1094, 686]",2,0.2,"[489, 184, 672, 966, 328, 171, 582, 218, 1340, 180]",10,1.0,1.0,0.0
1346,[ 506  593 1227 1877 1545  515  312 1866  612  522],"[593, 516, 2472, 2227, 312, 506, 536]","[312, 593, 506]",3,7,0.3,"[516, 2472, 2227, 536]",4,0.4,"[1227, 1877, 1545, 515, 1866, 612, 522]",7,0.7,0.5714285714285714,0.42857142857142855
411,[ 388 1298  261  253 1426 1290 2258 2263 1682  239],"[1298, 1286, 1731, 387, 1280, 2024, 921, 3430, 381, 1281, 128]",[1298],1,11,0.1,"[1286, 1731, 387, 1280, 2024, 921, 3430, 381, 1281, 128]",10,1.0,"[388, 261, 253, 1426, 1290, 2258, 2263, 1682, 239]",9,0.9,0.9090909090909091,0.09090909090909091
1840,[3296 2089  307  337  338  722  682  292  679  780],"[230, 987, 3639, 778, 225, 2121, 779, 2713, 2876, 1814, 1940, 783]",[],0,12,0.0,"[230, 987, 3639, 778, 225, 2121, 779, 2713, 2876, 1814, 1940, 783]",12,1.2,"[3296, 2089, 307, 337, 338, 722, 682, 292, 679, 780]",10,1.0,1.0,0.0
1683,[ 402  489  672  341  960  167 3076  965  333  184],"[582, 2740, 672, 145, 1100, 965]","[672, 965]",2,6,0.2,"[582, 2740, 145, 1100]",4,0.4,"[402, 489, 341, 960, 167, 3076, 333, 184]",8,0.8,0.6666666666666666,0.3333333333333333
1287,[  65  910   41 2690 2065 2740  426  384  575  255],"[2105, 334, 339, 430, 3813, 717, 979]",[],0,7,0.0,"[2105, 334, 339, 430, 3813, 717, 979]",7,0.7,"[65, 910, 41, 2690, 2065, 2740, 426, 384, 575, 255]",10,1.0,1.0,0.0
517,[ 218  146  333 1037 2300  570  411  168 1915   82],"[587, 1039, 1048]",[],0,3,0.0,"[587, 1039, 1048]",3,0.3,"[218, 146, 333, 1037, 2300, 570, 411, 168, 1915, 82]",10,1.0,1.0,0.0
681,[ 931  435 1252  448 1175   93   95  454  928 2049],"[146, 2448, 1174, 1926]",[],0,4,0.0,"[146, 2448, 1174, 1926]",4,0.4,"[931, 435, 1252, 448, 1175, 93, 95, 454, 928, 2049]",10,1.0,1.0,0.0
194,[ 117  251 1915  116 1193  901 1630  125  335 1416],"[724, 1318, 2520, 117, 1915]","[1915, 117]",2,5,0.2,"[724, 1318, 2520]",3,0.3,"[251, 116, 1193, 901, 1630, 125, 335, 1416]",8,0.8,0.6,0.4
1046,[ 104  975  338   98  436   50 1995 1629 2000  334],"[173, 282, 966, 3834]",[],0,4,0.0,"[173, 282, 966, 3834]",4,0.4,"[104, 975, 338, 98, 436, 50, 1995, 1629, 2000, 334]",10,1.0,1.0,0.0
769,[2152  102  726  892 1519 1523 1520  530  592  608],"[2027, 2312, 726, 1107, 875]",[726],1,5,0.1,"[2027, 2312, 1107, 875]",4,0.4,"[2152, 102, 892, 1519, 1523, 1520, 530, 592, 608]",9,0.9,0.8,0.2
577,[ 168  185  218  966  184 1049  420  228 1629 1393],"[184, 1354, 167, 2792]",[184],1,4,0.1,"[1354, 167, 2792]",3,0.3,"[168, 185, 218, 966, 1049, 420, 228, 1629, 1393]",9,0.9,0.75,0.25
1289,[ 800  649  663  561  707 2034 1864 1360 1117 1014],"[2359, 970, 663, 370, 560, 1596, 649]","[649, 663]",2,7,0.2,"[2359, 970, 370, 560, 1596]",5,0.5,"[800, 561, 707, 2034, 1864, 1360, 1117, 1014]",8,0.8,0.7142857142857143,0.2857142857142857
1277,[ 181  672  963  180  341  587  959  957  952 1628],"[899, 335]",[],0,2,0.0,"[899, 335]",2,0.2,"[181, 672, 963, 180, 341, 587, 959, 957, 952, 1628]",10,1.0,1.0,0.0
855,[ 478 1727  813 1282 1728 3390 4118 1199 4217 4230],"[762, 38, 478, 4205, 1728, 1727, 813, 1739]","[1728, 813, 478, 1727]",4,8,0.4,"[762, 38, 4205, 1739]",4,0.4,"[1282, 3390, 4118, 1199, 4217, 4230]",6,0.6,0.5,0.5
322,[2034  709 2362 1247  703  717 1111  321  538  557],"[758, 3114, 2580]",[],0,3,0.0,"[758, 3114, 2580]",3,0.3,"[2034, 709, 2362, 1247, 703, 717, 1111, 321, 538, 557]",10,1.0,1.0,0.0
999,[1221 2475 2342 1219  345 1410  900 1961 1948 2295],"[246, 4288, 318, 2342, 753, 348, 298]",[2342],1,7,0.1,"[246, 4288, 318, 753, 348, 298]",6,0.6,"[1221, 2475, 1219, 345, 1410, 900, 1961, 1948, 2295]",9,0.9,0.8571428571428571,0.14285714285714285
1161,[ 281  218  180  960 2644 2740  174  295  274  342],"[3850, 4000, 1898, 342]",[342],1,4,0.1,"[3850, 4000, 1898]",3,0.3,"[281, 218, 180, 960, 2644, 2740, 174, 295, 274]",9,0.9,0.75,0.25
1877,[2730  251  624 1002  371  438 2753 3834 2151  243],"[2106, 1002, 3377, 2603]",[1002],1,4,0.1,"[2106, 3377, 2603]",3,0.3,"[2730, 251, 624, 371, 438, 2753, 3834, 2151, 243]",9,0.9,0.75,0.25
1445,[329 827 168 218 333  41 581 164 570 901],"[589, 2103, 337, 329]",[329],1,4,0.1,"[589, 2103, 337]",3,0.3,"[827, 168, 218, 333, 41, 581, 164, 570, 901]",9,0.9,0.75,0.25
280,[  93  616  594 1522  433  444 1023  876  610  435],"[2572, 1999, 93, 2985, 745, 1522, 1023, 2986]","[1522, 93, 1023]",3,8,0.3,"[2572, 1999, 2985, 745, 2986]",5,0.5,"[616, 594, 433, 444, 876, 610, 435]",7,0.7,0.625,0.375
119,[2334 1757 1168 3235  323 1105  232  711 1118 2550],"[44, 1917, 52, 49, 1918, 447, 923]",[],0,7,0.0,"[44, 1917, 52, 49, 1918, 447, 923]",7,0.7,"[2334, 1757, 1168, 3235, 323, 1105, 232, 711, 1118, 2550]",10,1.0,1.0,0.0
1620,[ 308  338  438 3120  784 1064  230  307 1995  343],"[723, 2121, 898, 3120, 2831, 285, 2277, 1464, 343]","[3120, 343]",2,9,0.2,"[723, 2121, 898, 2831, 285, 2277, 1464]",7,0.7,"[308, 338, 438, 784, 1064, 230, 307, 1995]",8,0.8,0.7777777777777778,0.2222222222222222
152,[1393  966  210 1937  184  181  168  582 1040  180],"[345, 1937, 290, 1094, 965, 495, 2163, 589]",[1937],1,8,0.1,"[345, 290, 1094, 965, 495, 2163, 589]",7,0.7,"[1393, 966, 210, 184, 181, 168, 582, 1040, 180]",9,0.9,0.875,0.125
262,[1779 1523  894  892  896 1812  611 2607 2158 1189],"[1677, 2888, 611, 2884, 1809, 1862]",[611],1,6,0.1,"[1677, 2888, 2884, 1809, 1862]",5,0.5,"[1779, 1523, 894, 892, 896, 1812, 2607, 2158, 1189]",9,0.9,0.8333333333333334,0.16666666666666666
321,[ 896  452  540 2152  530   93 3064  930 1009  348],"[2449, 543, 2152, 1826, 452, 2680, 1306, 896]","[2152, 452, 896]",3,8,0.3,"[2449, 543, 1826, 2680, 1306]",5,0.5,"[540, 530, 93, 3064, 930, 1009, 348]",7,0.7,0.625,0.375
1830,[ 329  181  345  180  959  673  676  581  174 1046],"[50, 319]",[],0,2,0.0,"[50, 319]",2,0.2,"[329, 181, 345, 180, 959, 673, 676, 581, 174, 1046]",10,1.0,1.0,0.0
484,[ 239 2879  388  116  262 4381 1289 2841   38 1302],"[1561, 128, 633, 253]",[],0,4,0.0,"[1561, 128, 633, 253]",4,0.4,"[239, 2879, 388, 116, 262, 4381, 1289, 2841, 38, 1302]",10,1.0,1.0,0.0
306,[  82 2367 1385 2742  388 1687 2304   38  284  209],"[1318, 1669, 115]",[],0,3,0.0,"[1318, 1669, 115]",3,0.3,"[82, 2367, 1385, 2742, 388, 1687, 2304, 38, 284, 209]",10,1.0,1.0,0.0
383,[ 682  685  182  422  674  283 3076  791 4089  178],"[3340, 682, 2530, 674, 230, 2586, 3344, 3337, 1684, 1934, 2949]","[674, 682]",2,11,0.2,"[3340, 2530, 230, 2586, 3344, 3337, 1684, 1934, 2949]",9,0.9,"[685, 182, 422, 283, 3076, 791, 4089, 178]",8,0.8,0.8181818181818182,0.18181818181818182
993,[ 933  369  473  381   84  384 1065 4139  376 1685],"[3780, 3549, 369, 3995, 473, 4331, 1685, 2110, 3872]","[369, 473, 1685]",3,9,0.3,"[3780, 3549, 3995, 4331, 2110, 3872]",6,0.6,"[933, 381, 84, 384, 1065, 4139, 376]",7,0.7,0.6666666666666666,0.3333333333333333
171,[1755 1761  299  923 1117  276  141 2515 1171 1264],"[2338, 923, 2334, 1916, 469, 1761, 2337, 2336]","[1761, 923]",2,8,0.2,"[2338, 2334, 1916, 469, 2337, 2336]",6,0.6,"[1755, 299, 1117, 276, 141, 2515, 1171, 1264]",8,0.8,0.75,0.25
906,[ 381  723 3272  262  249  430  827  371  258  239],"[3387, 2257, 148, 723, 717, 4253, 761, 258]","[258, 723]",2,8,0.2,"[3387, 2257, 148, 717, 4253, 761]",6,0.6,"[381, 3272, 262, 249, 430, 827, 371, 239]",8,0.8,0.75,0.25
613,[3777 3716 3443 3773 2352 3775 1507 3774 3772 2939],"[3773, 3774, 3895, 1508, 109]","[3773, 3774]",2,5,0.2,"[3895, 1508, 109]",3,0.3,"[3777, 3716, 3443, 2352, 3775, 1507, 3772, 2939]",8,0.8,0.6,0.4
1470,[ 324 1586  730 1379  743  220   59 1179  446  733],"[725, 630, 2451, 93, 611]",[],0,5,0.0,"[725, 630, 2451, 93, 611]",5,0.5,"[324, 1586, 730, 1379, 743, 220, 59, 1179, 446, 733]",10,1.0,1.0,0.0
297,[274 962 498 417 681 402 682 281 489 827],"[2485, 1602, 118, 344, 343, 3037]",[],0,6,0.0,"[2485, 1602, 118, 344, 343, 3037]",6,0.6,"[274, 962, 498, 417, 681, 402, 682, 281, 489, 827]",10,1.0,1.0,0.0
1604,[ 959  218  673  176  181  185  180 1385 1644  966],"[180, 334, 422, 328]",[180],1,4,0.1,"[334, 422, 328]",3,0.3,"[959, 218, 673, 176, 181, 185, 1385, 1644, 966]",9,0.9,0.75,0.25
900,[2220 2024 2529 3301 1814  388 2075  109  722  338],"[1071, 3301, 2504, 2220, 3397]","[2220, 3301]",2,5,0.2,"[1071, 2504, 3397]",3,0.3,"[2024, 2529, 1814, 388, 2075, 109, 722, 338]",8,0.8,0.6,0.4
68,[ 164 1629  188  496  581  142  185  582  271  176],"[1345, 142, 1339, 164, 1340, 41, 50, 1338, 1197]","[164, 142]",2,9,0.2,"[1345, 1339, 1340, 41, 50, 1338, 1197]",7,0.7,"[1629, 188, 496, 581, 185, 582, 271, 176]",8,0.8,0.7777777777777778,0.2222222222222222
1588,[1086  230  171  186  341  489 2924  685  274  182],"[2065, 3758, 2482]",[],0,3,0.0,"[2065, 3758, 2482]",3,0.3,"[1086, 230, 171, 186, 341, 489, 2924, 685, 274, 182]",10,1.0,1.0,0.0
875,[ 329  436  970   95  995 1780  570  929 1151  118],"[2319, 1158, 4184, 105, 2864]",[],0,5,0.0,"[2319, 1158, 4184, 105, 2864]",5,0.5,"[329, 436, 970, 95, 995, 1780, 570, 929, 1151, 118]",10,1.0,1.0,0.0
1204,[1921  437 1206  725 1151  377  549  826  970 3377],"[1143, 1630, 259, 4253, 124, 765]",[],0,6,0.0,"[1143, 1630, 259, 4253, 124, 765]",6,0.6,"[1921, 437, 1206, 725, 1151, 377, 549, 826, 970, 3377]",10,1.0,1.0,0.0
28,[1014   81 1117 2391  649   52 1111 1996 2554  266],"[706, 649, 702]",[649],1,3,0.1,"[706, 702]",2,0.2,"[1014, 81, 1117, 2391, 52, 1111, 1996, 2554, 266]",9,0.9,0.6666666666666666,0.3333333333333333
572,[836 890 608 323 484 593 616 874 534 744],"[1544, 1677, 285, 744, 3808, 534, 608]","[744, 608, 534]",3,7,0.3,"[1544, 1677, 285, 3808]",4,0.4,"[836, 890, 323, 484, 593, 616, 874]",7,0.7,0.5714285714285714,0.42857142857142855
830,[ 283  798  685  420  780  338  337  784 3346  783],"[2925, 2846, 420, 784, 798, 780, 338, 1087]","[420, 780, 784, 338, 798]",5,8,0.5,"[2925, 2846, 1087]",3,0.3,"[283, 685, 337, 3346, 783]",5,0.5,0.375,0.625
545,[ 522 1823  783  302  230 2529  711  786 1231 1573],"[3729, 2508, 753, 475, 84, 2570, 302]",[302],1,7,0.1,"[3729, 2508, 753, 475, 84, 2570]",6,0.6,"[522, 1823, 783, 230, 2529, 711, 786, 1231, 1573]",9,0.9,0.8571428571428571,0.14285714285714285
758,[ 823  307  610  230  303  337 1221  438  995  731],"[1867, 1814, 3269, 1260, 1684, 975]",[],0,6,0.0,"[1867, 1814, 3269, 1260, 1684, 975]",6,0.6,"[823, 307, 610, 230, 303, 337, 1221, 438, 995, 731]",10,1.0,1.0,0.0
1710,[ 295  959  186 1393  162  181 1648  168  272  296],"[181, 1390, 1392, 343, 1628, 1275, 1629]",[181],1,7,0.1,"[1390, 1392, 343, 1628, 1275, 1629]",6,0.6,"[295, 959, 186, 1393, 162, 1648, 168, 272, 296]",9,0.9,0.8571428571428571,0.14285714285714285
684,[ 292  784  417  975  284 2342  104  197  415  899],"[2641, 197, 415, 2911, 3080, 417]","[417, 197, 415]",3,6,0.3,"[2641, 2911, 3080]",3,0.3,"[292, 784, 975, 284, 2342, 104, 899]",7,0.7,0.5,0.5
59,[ 703   38  926   37  649  694 2174   86  132  695],"[1174, 1176, 863, 1175, 1168, 1170]",[],0,6,0.0,"[1174, 1176, 863, 1175, 1168, 1170]",6,0.6,"[703, 38, 926, 37, 649, 694, 2174, 86, 132, 695]",10,1.0,1.0,0.0
