user,pred_ns,ground_truth,common_items,common_len,gt_len,common_len/K,not_in_pred,not_in_pred_len,not_in_pred_len/K,not_in_gt,not_in_gt_len,not_in_gt_len/K,not_in_pred/GT,common_len/GT
307,[3669 4177 2684 1022 1412 2092 3620  656 1682 3569],"[618, 82, 581, 164, 2737, 990]",[],0,6,0.0,"[618, 82, 581, 164, 2737, 990]",6,0.6,"[3669, 4177, 2684, 1022, 1412, 2092, 3620, 656, 1682, 3569]",10,1.0,1.0,0.0
1061,[4111 4073 2276 4434 2025 2772 4001 2660 2175 1450],"[221, 89, 4133]",[],0,3,0.0,"[221, 89, 4133]",3,0.3,"[4111, 4073, 2276, 4434, 2025, 2772, 4001, 2660, 2175, 1450]",10,1.0,1.0,0.0
811,[2074  908 4345 4402 4389 2917 2879 3473  690 3031],"[498, 685, 787]",[],0,3,0.0,"[498, 685, 787]",3,0.3,"[2074, 908, 4345, 4402, 4389, 2917, 2879, 3473, 690, 3031]",10,1.0,1.0,0.0
25,[2674 4075 3081 3770 3965 2186 3867 2963 1971 1838],"[643, 665, 667, 657, 644]",[],0,5,0.0,"[643, 665, 667, 657, 644]",5,0.5,"[2674, 4075, 3081, 3770, 3965, 2186, 3867, 2963, 1971, 1838]",10,1.0,1.0,0.0
151,[3317 1299 1901 1550 2594  575 4247 3669 4363 3029],"[93, 1774, 896, 2157]",[],0,4,0.0,"[93, 1774, 896, 2157]",4,0.4,"[3317, 1299, 1901, 1550, 2594, 575, 4247, 3669, 4363, 3029]",10,1.0,1.0,0.0
1306,[1903 2525  804  138 1116 2696 4187 2277  907 3576],"[827, 1791, 219, 210, 1793]",[],0,5,0.0,"[827, 1791, 219, 210, 1793]",5,0.5,"[1903, 2525, 804, 138, 1116, 2696, 4187, 2277, 907, 3576]",10,1.0,1.0,0.0
1331,[1979  900 2020 1894 4389  632  355 3801 1325 3673],"[3704, 245, 283, 328, 344, 2846, 209, 2060, 980]",[],0,9,0.0,"[3704, 245, 283, 328, 344, 2846, 209, 2060, 980]",9,0.9,"[1979, 900, 2020, 1894, 4389, 632, 355, 3801, 1325, 3673]",10,1.0,1.0,0.0
1774,[ 472 1037 4329 1443 1476 3221 1917 3106 2703 2280],[3962],[],0,1,0.0,[3962],1,0.1,"[472, 1037, 4329, 1443, 1476, 3221, 1917, 3106, 2703, 2280]",10,1.0,1.0,0.0
818,[4059 1936 2852  297 2465 3900 2319  950  893 1814],"[180, 1094, 175, 177]",[],0,4,0.0,"[180, 1094, 175, 177]",4,0.4,"[4059, 1936, 2852, 297, 2465, 3900, 2319, 950, 893, 1814]",10,1.0,1.0,0.0
1180,[ 138  127 3763 3206 3228 4335  149 2586 3772 2445],"[3316, 402, 190, 324]",[],0,4,0.0,"[3316, 402, 190, 324]",4,0.4,"[138, 127, 3763, 3206, 3228, 4335, 149, 2586, 3772, 2445]",10,1.0,1.0,0.0
159,[3723 3237 4170 1519 3982 2216 1616 2934 1674 3887],"[1299, 2249, 460, 1643, 2259, 1062]",[],0,6,0.0,"[1299, 2249, 460, 1643, 2259, 1062]",6,0.6,"[3723, 3237, 4170, 1519, 3982, 2216, 1616, 2934, 1674, 3887]",10,1.0,1.0,0.0
1780,[4353 1666 2427  749  525 3879  796 1706 3943 3162],"[1151, 3655, 72, 3580, 4473, 937, 373, 725, 1112, 737]",[],0,10,0.0,"[1151, 3655, 72, 3580, 4473, 937, 373, 725, 1112, 737]",10,1.0,"[4353, 1666, 2427, 749, 525, 3879, 796, 1706, 3943, 3162]",10,1.0,1.0,0.0
1017,[2315 3209 2943 1768 1652 3644  935 2086  120 3319],"[2261, 900, 395, 2384, 725, 467, 1665, 933, 4078]",[],0,9,0.0,"[2261, 900, 395, 2384, 725, 467, 1665, 933, 4078]",9,0.9,"[2315, 3209, 2943, 1768, 1652, 3644, 935, 2086, 120, 3319]",10,1.0,1.0,0.0
843,[2181 2130 4122 4145  809 3198  137 1222  438 1112],"[846, 2684, 1076, 2896, 1536, 21, 322, 1877, 415]",[],0,9,0.0,"[846, 2684, 1076, 2896, 1536, 21, 322, 1877, 415]",9,0.9,"[2181, 2130, 4122, 4145, 809, 3198, 137, 1222, 438, 1112]",10,1.0,1.0,0.0
1159,[3498 4353 3770  672 1905 1517 3725 3104 1152 1994],"[4420, 2481, 1296, 1643, 4109, 4421, 4015]",[],0,7,0.0,"[4420, 2481, 1296, 1643, 4109, 4421, 4015]",7,0.7,"[3498, 4353, 3770, 672, 1905, 1517, 3725, 3104, 1152, 1994]",10,1.0,1.0,0.0
1013,[1099 2960  492 4262 3299 3921 1870 2363 4244  338],"[4350, 766, 3965, 1736, 1302]",[],0,5,0.0,"[4350, 766, 3965, 1736, 1302]",5,0.5,"[1099, 2960, 492, 4262, 3299, 3921, 1870, 2363, 4244, 338]",10,1.0,1.0,0.0
1525,[ 688  559 1285 3507 4431  471  201  476 3051 3850],"[420, 4008, 249, 41, 334, 1628]",[],0,6,0.0,"[420, 4008, 249, 41, 334, 1628]",6,0.6,"[688, 559, 1285, 3507, 4431, 471, 201, 476, 3051, 3850]",10,1.0,1.0,0.0
945,[4409 2775 4393 3139 1647 3105  785 2161 4072 3050],"[4061, 3879, 3053, 4296]",[],0,4,0.0,"[4061, 3879, 3053, 4296]",4,0.4,"[4409, 2775, 4393, 3139, 1647, 3105, 785, 2161, 4072, 3050]",10,1.0,1.0,0.0
631,[ 780 3023  383  583 3921   76 2318 4163    8 2609],"[3132, 2655, 1040]",[],0,3,0.0,"[3132, 2655, 1040]",3,0.3,"[780, 3023, 383, 583, 3921, 76, 2318, 4163, 8, 2609]",10,1.0,1.0,0.0
773,[2884 3692 3579 1659 2294 1040 3578 2770  732 3163],"[605, 1332, 596, 1886, 1330, 537, 2381]",[],0,7,0.0,"[605, 1332, 596, 1886, 1330, 537, 2381]",7,0.7,"[2884, 3692, 3579, 1659, 2294, 1040, 3578, 2770, 732, 3163]",10,1.0,1.0,0.0
1747,[ 755 2838 3669 2317  957 4335 3044 3306  551  142],"[3314, 3846, 308, 2748, 402]",[],0,5,0.0,"[3314, 3846, 308, 2748, 402]",5,0.5,"[755, 2838, 3669, 2317, 957, 4335, 3044, 3306, 551, 142]",10,1.0,1.0,0.0
17,[2180 3172 4392 4080 1944 3822 2964 2494 3719 2930],"[476, 458, 313, 484, 465, 478, 480, 477, 469]",[],0,9,0.0,"[476, 458, 313, 484, 465, 478, 480, 477, 469]",9,0.9,"[2180, 3172, 4392, 4080, 1944, 3822, 2964, 2494, 3719, 2930]",10,1.0,1.0,0.0
1631,[ 221 1522  254  261 2006  492 1240 4485 3532 1887],"[108, 2536, 4261, 3603, 3137, 1019, 3429]",[],0,7,0.0,"[108, 2536, 4261, 3603, 3137, 1019, 3429]",7,0.7,"[221, 1522, 254, 261, 2006, 492, 1240, 4485, 3532, 1887]",10,1.0,1.0,0.0
87,[3887 1475 3773 3875 1267  869  172 2634 1591  569],"[1355, 734, 1614, 1014, 110, 800, 1604, 1613, 1250]",[],0,9,0.0,"[1355, 734, 1614, 1014, 110, 800, 1604, 1613, 1250]",9,0.9,"[3887, 1475, 3773, 3875, 1267, 869, 172, 2634, 1591, 569]",10,1.0,1.0,0.0
183,[1694 1388 2564 2972  857 2852  842 1262 1471 2437],"[1486, 334, 2403, 2405, 2404, 2411, 2409, 2408, 649, 2407]",[],0,10,0.0,"[1486, 334, 2403, 2405, 2404, 2411, 2409, 2408, 649, 2407]",10,1.0,"[1694, 1388, 2564, 2972, 857, 2852, 842, 1262, 1471, 2437]",10,1.0,1.0,0.0
363,[ 215 3945 3028 1807 4081 3887  565 3763  967  976],"[827, 3289, 672]",[],0,3,0.0,"[827, 3289, 672]",3,0.3,"[215, 3945, 3028, 1807, 4081, 3887, 565, 3763, 967, 976]",10,1.0,1.0,0.0
1393,[1104 4313  483 2935 1985 3083 2317 3970 3116 3650],"[106, 3381, 650, 970, 420, 1070, 126]",[],0,7,0.0,"[106, 3381, 650, 970, 420, 1070, 126]",7,0.7,"[1104, 4313, 483, 2935, 1985, 3083, 2317, 3970, 3116, 3650]",10,1.0,1.0,0.0
1298,[3496  150 1247  965 4405 2663 1558 1130 1953  330],"[1977, 960, 2613, 2738, 292, 1092]",[],0,6,0.0,"[1977, 960, 2613, 2738, 292, 1092]",6,0.6,"[3496, 150, 1247, 965, 4405, 2663, 1558, 1130, 1953, 330]",10,1.0,1.0,0.0
1841,[1099 3260 3347 1897 1274 1027 1335 3068  727 3311],"[616, 2386, 2597, 1785, 546, 1080, 2764, 1522, 1526, 753]",[],0,10,0.0,"[616, 2386, 2597, 1785, 546, 1080, 2764, 1522, 1526, 753]",10,1.0,"[1099, 3260, 3347, 1897, 1274, 1027, 1335, 3068, 727, 3311]",10,1.0,1.0,0.0
256,[2708 3366  298 2440 4284  661 3979  237 1731 2491],"[229, 1329, 2858]",[],0,3,0.0,"[229, 1329, 2858]",3,0.3,"[2708, 3366, 298, 2440, 4284, 661, 3979, 237, 1731, 2491]",10,1.0,1.0,0.0
1361,[2642 3436 4094 3881 1832  473  121 1587 2931 2036],"[701, 647, 1117]",[],0,3,0.0,"[701, 647, 1117]",3,0.3,"[2642, 3436, 4094, 3881, 1832, 473, 121, 1587, 2931, 2036]",10,1.0,1.0,0.0
1627,[2595 1366  931 4412 1505 1325  601 3162  757 4089],"[1380, 1591]",[],0,2,0.0,"[1380, 1591]",2,0.2,"[2595, 1366, 931, 4412, 1505, 1325, 601, 3162, 757, 4089]",10,1.0,1.0,0.0
1223,[4027 1348 2206 3821 1339  172  965 2667 1985 4059],"[184, 2656, 962, 672, 676, 1090, 436]",[],0,7,0.0,"[184, 2656, 962, 672, 676, 1090, 436]",7,0.7,"[4027, 1348, 2206, 3821, 1339, 172, 965, 2667, 1985, 4059]",10,1.0,1.0,0.0
883,[1295 1883 1179  642 2298 1397 3413 2261 2455 1234],"[576, 4181, 684, 3288, 4239, 2222, 4237, 108, 246]",[],0,9,0.0,"[576, 4181, 684, 3288, 4239, 2222, 4237, 108, 246]",9,0.9,"[1295, 1883, 1179, 642, 2298, 1397, 3413, 2261, 2455, 1234]",10,1.0,1.0,0.0
1038,[  17 2951 3176 1598 1951 3705 2427 1903  335 3616],"[581, 420, 1552, 4153, 1644]",[],0,5,0.0,"[581, 420, 1552, 4153, 1644]",5,0.5,"[17, 2951, 3176, 1598, 1951, 3705, 2427, 1903, 335, 3616]",10,1.0,1.0,0.0
251,[ 354 2511 4248  535 1714  907  582 3065 3171 4423],"[1776, 1885, 1520, 2828, 2160, 2156, 2468, 2827]",[],0,8,0.0,"[1776, 1885, 1520, 2828, 2160, 2156, 2468, 2827]",8,0.8,"[354, 2511, 4248, 535, 1714, 907, 582, 3065, 3171, 4423]",10,1.0,1.0,0.0
1063,[ 907  113 4479  707 1080 3354 1841 2665 2906  105],"[718, 632, 2554, 1604, 1983, 1613, 3189, 694]",[],0,8,0.0,"[718, 632, 2554, 1604, 1983, 1613, 3189, 694]",8,0.8,"[907, 113, 4479, 707, 1080, 3354, 1841, 2665, 2906, 105]",10,1.0,1.0,0.0
619,[3023 1928 2700 1645 3013 3910 3638 4229 1029  839],"[187, 333, 676, 175, 957]",[],0,5,0.0,"[187, 333, 676, 175, 957]",5,0.5,"[3023, 1928, 2700, 1645, 3013, 3910, 3638, 4229, 1029, 839]",10,1.0,1.0,0.0
80,[3998 2371 3420 3535 1505 1448 3534 2303 2780 3421],"[17, 1523, 828, 1518, 1522, 596, 778, 885]",[],0,8,0.0,"[17, 1523, 828, 1518, 1522, 596, 778, 885]",8,0.8,"[3998, 2371, 3420, 3535, 1505, 1448, 3534, 2303, 2780, 3421]",10,1.0,1.0,0.0
1484,[ 212 2064  463 3912 2418 1226 3455  271 2268 2018],"[4092, 190, 1522, 435, 3454, 706, 4401, 2960]",[],0,8,0.0,"[4092, 190, 1522, 435, 3454, 706, 4401, 2960]",8,0.8,"[212, 2064, 463, 3912, 2418, 1226, 3455, 271, 2268, 2018]",10,1.0,1.0,0.0
1201,[2173 3496  357 1681 1810 2121 1058  644 3521 3737],"[530, 2543, 2665, 1769, 1876, 1010]",[],0,6,0.0,"[530, 2543, 2665, 1769, 1876, 1010]",6,0.6,"[2173, 3496, 357, 1681, 1810, 2121, 1058, 644, 3521, 3737]",10,1.0,1.0,0.0
734,[ 287  194 4350  472  761 1633 3449 2172 2889  703],"[397, 292]",[],0,2,0.0,"[397, 292]",2,0.2,"[287, 194, 4350, 472, 761, 1633, 3449, 2172, 2889, 703]",10,1.0,1.0,0.0
1649,[ 409 1125 1025 2848 4068 2395  160  492 4310 4073],"[65, 4289, 339, 731, 1721, 269, 1320, 1995, 853]",[],0,9,0.0,"[65, 4289, 339, 731, 1721, 269, 1320, 1995, 853]",9,0.9,"[409, 1125, 1025, 2848, 4068, 2395, 160, 492, 4310, 4073]",10,1.0,1.0,0.0
1316,[4130 3274  878 3700 1250 2085 3887 4335 3692 1832],"[284, 905, 3261, 101, 898]",[],0,5,0.0,"[284, 905, 3261, 101, 898]",5,0.5,"[4130, 3274, 878, 3700, 1250, 2085, 3887, 4335, 3692, 1832]",10,1.0,1.0,0.0
1796,[2355 2842 2947 3995 1161 1976  161  204 3912 1865],"[1143, 3463, 557, 3215, 995]",[],0,5,0.0,"[1143, 3463, 557, 3215, 995]",5,0.5,"[2355, 2842, 2947, 3995, 1161, 1976, 161, 204, 3912, 1865]",10,1.0,1.0,0.0
1511,[2755 3985 3923 3796  434  689 3146 3084 1804 2439],"[417, 684]",[],0,2,0.0,"[417, 684]",2,0.2,"[2755, 3985, 3923, 3796, 434, 689, 3146, 3084, 1804, 2439]",10,1.0,1.0,0.0
1084,[4337 2312 2637 3261  781 4476 4406 1648 2790 3717],"[419, 3463, 3530, 251]",[],0,4,0.0,"[419, 3463, 3530, 251]",4,0.4,"[4337, 2312, 2637, 3261, 781, 4476, 4406, 1648, 2790, 3717]",10,1.0,1.0,0.0
1087,[1062 1822 3612 3748  728 1990 3696 2510 2924 3503],"[1240, 190, 890, 2592, 3362, 1096, 452]",[],0,7,0.0,"[1240, 190, 890, 2592, 3362, 1096, 452]",7,0.7,"[1062, 1822, 3612, 3748, 728, 1990, 3696, 2510, 2924, 3503]",10,1.0,1.0,0.0
235,[3407  757  821 1796 3483 2966 4076 2143 2881 4028],"[192, 2741, 2671, 2738, 334, 2166]",[],0,6,0.0,"[192, 2741, 2671, 2738, 334, 2166]",6,0.6,"[3407, 757, 821, 1796, 3483, 2966, 4076, 2143, 2881, 4028]",10,1.0,1.0,0.0
1842,[2407 3830 3782 2173 4304 1242 2138 1319 4177  340],"[1485, 2273, 4463, 1233, 3397, 779]",[],0,6,0.0,"[1485, 2273, 4463, 1233, 3397, 779]",6,0.6,"[2407, 3830, 3782, 2173, 4304, 1242, 2138, 1319, 4177, 340]",10,1.0,1.0,0.0
137,[1517 2224 3469 1751  382 1863 3995 4388   71 2858],"[2056, 940, 1584, 2052, 400, 640, 828, 439]",[],0,8,0.0,"[2056, 940, 1584, 2052, 400, 640, 828, 439]",8,0.8,"[1517, 2224, 3469, 1751, 382, 1863, 3995, 4388, 71, 2858]",10,1.0,1.0,0.0
431,[2355 1267 3103  190   42 4343 2267 4412 2755  485],"[119, 384, 3490, 379, 3489, 377, 3410, 1705, 543]",[],0,9,0.0,"[119, 384, 3490, 379, 3489, 377, 3410, 1705, 543]",9,0.9,"[2355, 1267, 3103, 190, 42, 4343, 2267, 4412, 2755, 485]",10,1.0,1.0,0.0
1711,[4330 2745 3051 2950 1522 2236 1585 1399 1852 3441],"[482, 505, 1667, 620, 3779, 511, 4147, 3784]",[],0,8,0.0,"[482, 505, 1667, 620, 3779, 511, 4147, 3784]",8,0.8,"[4330, 2745, 3051, 2950, 1522, 2236, 1585, 1399, 1852, 3441]",10,1.0,1.0,0.0
1682,[ 895  408  907   67 2594 2945  656  670 4230  160],"[437, 3879, 4004, 438]",[],0,4,0.0,"[437, 3879, 4004, 438]",4,0.4,"[895, 408, 907, 67, 2594, 2945, 656, 670, 4230, 160]",10,1.0,1.0,0.0
770,[3693 4031 4098 2585 3244 3748 3641 3289 4360 3893],"[3114, 460, 118, 1284, 369, 381, 388]",[],0,7,0.0,"[3114, 460, 118, 1284, 369, 381, 388]",7,0.7,"[3693, 4031, 4098, 2585, 3244, 3748, 3641, 3289, 4360, 3893]",10,1.0,1.0,0.0
1404,[3439 4274 2390 3322 3737 3979 3840  627 4227 2202],"[827, 491]",[],0,2,0.0,"[827, 491]",2,0.2,"[3439, 4274, 2390, 3322, 3737, 3979, 3840, 627, 4227, 2202]",10,1.0,1.0,0.0
1435,[ 323 1785  505 1132   51 1349 3223 4393 2038  658],"[522, 612, 309, 312, 528, 775, 933, 1543]",[],0,8,0.0,"[522, 612, 309, 312, 528, 775, 933, 1543]",8,0.8,"[323, 1785, 505, 1132, 51, 1349, 3223, 4393, 2038, 658]",10,1.0,1.0,0.0
1398,[2144 3282 4287  209  562 1503 4381 3374 2036 3435],"[116, 758, 993, 906, 2295, 1683, 4208, 251]",[],0,8,0.0,"[116, 758, 993, 906, 2295, 1683, 4208, 251]",8,0.8,"[2144, 3282, 4287, 209, 562, 1503, 4381, 3374, 2036, 3435]",10,1.0,1.0,0.0
895,[3632 4244 1099 2482 4195 3810  505 1135 4081 2537],"[1225, 532, 611, 1921, 1522, 3527, 426, 780]",[],0,8,0.0,"[1225, 532, 611, 1921, 1522, 3527, 426, 780]",8,0.8,"[3632, 4244, 1099, 2482, 4195, 3810, 505, 1135, 4081, 2537]",10,1.0,1.0,0.0
301,[3887  749 3760 4059 2696 3261 3996 3927  398 1652],"[344, 2848, 186, 962, 504, 676, 3060]",[],0,7,0.0,"[344, 2848, 186, 962, 504, 676, 3060]",7,0.7,"[3887, 749, 3760, 4059, 2696, 3261, 3996, 3927, 398, 1652]",10,1.0,1.0,0.0
1245,[4262 1402 2130 2873 2660 3335 1943 4178 1199  997],"[1574, 313, 794, 711, 3992]",[],0,5,0.0,"[1574, 313, 794, 711, 3992]",5,0.5,"[4262, 1402, 2130, 2873, 2660, 3335, 1943, 4178, 1199, 997]",10,1.0,1.0,0.0
789,[3209 3585  880 2102 4229  482  840 1273 3132 1297],"[803, 3836, 3316, 4142, 900]",[],0,5,0.0,"[803, 3836, 3316, 4142, 900]",5,0.5,"[3209, 3585, 880, 2102, 4229, 482, 840, 1273, 3132, 1297]",10,1.0,1.0,0.0
1279,[1265 1951 2972 2412 2638 3845 4389 4202 3553 2951],"[3377, 244, 2444, 248]",[],0,4,0.0,"[3377, 244, 2444, 248]",4,0.4,"[1265, 1951, 2972, 2412, 2638, 3845, 4389, 4202, 3553, 2951]",10,1.0,1.0,0.0
1523,[ 955  204  455 1304 2940 4102  310 1681  935 2322],"[1897, 148, 1682, 1315, 1322, 2461, 37]",[],0,7,0.0,"[1897, 148, 1682, 1315, 1322, 2461, 37]",7,0.7,"[955, 204, 455, 1304, 2940, 4102, 310, 1681, 935, 2322]",10,1.0,1.0,0.0
228,[4317 3887 3906  995  697 2062  790 3149 2700  447],"[2039, 90, 426, 45, 2690]",[],0,5,0.0,"[2039, 90, 426, 45, 2690]",5,0.5,"[4317, 3887, 3906, 995, 697, 2062, 790, 3149, 2700, 447]",10,1.0,1.0,0.0
179,[4093 2605  525  313 1884 2810 1806 3293 3879 2181],"[299, 1817, 319, 753, 1820, 621, 2224]",[],0,7,0.0,"[299, 1817, 319, 753, 1820, 621, 2224]",7,0.7,"[4093, 2605, 525, 313, 1884, 2810, 1806, 3293, 3879, 2181]",10,1.0,1.0,0.0
1420,[1629 2825 2148  397   18   73 1274 3231 2729 1953],"[299, 1311, 731, 1755, 141, 307, 242, 4174]",[],0,8,0.0,"[299, 1311, 731, 1755, 141, 307, 242, 4174]",8,0.8,"[1629, 2825, 2148, 397, 18, 73, 1274, 3231, 2729, 1953]",10,1.0,1.0,0.0
346,[3966 2341 2706  934 2537 1815 3760 3840  539 3114],"[2034, 2360, 1640, 710, 2964, 239, 544, 110, 2879, 3217]",[],0,10,0.0,"[2034, 2360, 1640, 710, 2964, 239, 544, 110, 2879, 3217]",10,1.0,"[3966, 2341, 2706, 934, 2537, 1815, 3760, 3840, 539, 3114]",10,1.0,1.0,0.0
1871,[3124 1111 2202 3846  521 2541 1752 2071 3949  838],"[2853, 1777, 1182, 549]",[],0,4,0.0,"[2853, 1777, 1182, 549]",4,0.4,"[3124, 1111, 2202, 3846, 521, 2541, 1752, 2071, 3949, 838]",10,1.0,1.0,0.0
1847,[1757 1353 4401 4463 4022 4480 2412 1148 3940  260],"[4347, 3091, 2985, 2310, 955, 2342]",[],0,6,0.0,"[4347, 3091, 2985, 2310, 955, 2342]",6,0.6,"[1757, 1353, 4401, 4463, 4022, 4480, 2412, 1148, 3940, 260]",10,1.0,1.0,0.0
1749,[ 821  733 1693 2770 1822  182  728 3059  736  824],"[737, 735, 743, 3658]",[],0,4,0.0,"[737, 735, 743, 3658]",4,0.4,"[821, 733, 1693, 2770, 1822, 182, 728, 3059, 736, 824]",10,1.0,1.0,0.0
1731,[2412 2695 3345 2406 4102 2649 2852  437 2335  558],"[241, 2302, 1486, 1679, 3502, 1421]",[],0,6,0.0,"[241, 2302, 1486, 1679, 3502, 1421]",6,0.6,"[2412, 2695, 3345, 2406, 4102, 2649, 2852, 437, 2335, 558]",10,1.0,1.0,0.0
281,[ 434 2917 1629 4374 3379 3071 1507 3621 3487 1486],"[1182, 1454, 2988]",[],0,3,0.0,"[1182, 1454, 2988]",3,0.3,"[434, 2917, 1629, 4374, 3379, 3071, 1507, 3621, 3487, 1486]",10,1.0,1.0,0.0
740,[3998 1505 1713 3956 1431 3206 3320  382 1121   30],"[965, 1090]",[],0,2,0.0,"[965, 1090]",2,0.2,"[3998, 1505, 1713, 3956, 1431, 3206, 3320, 382, 1121, 30]",10,1.0,1.0,0.0
940,[4428 4220 2330 4141 3547 1677  562  598 1068 2173],"[2106, 3103, 1313]",[],0,3,0.0,"[2106, 3103, 1313]",3,0.3,"[4428, 4220, 2330, 4141, 3547, 1677, 562, 598, 1068, 2173]",10,1.0,1.0,0.0
825,[1124 3624 1785  424 3768 2907 2357  673 1932 2975],"[46, 331, 916, 649, 1117]",[],0,5,0.0,"[46, 331, 916, 649, 1117]",5,0.5,"[1124, 3624, 1785, 424, 3768, 2907, 2357, 673, 1932, 2975]",10,1.0,1.0,0.0
408,[4004   47 4222 1471 2035  317 3903 2553 2782  496],"[411, 2644, 2993, 3417, 2200]",[],0,5,0.0,"[411, 2644, 2993, 3417, 2200]",5,0.5,"[4004, 47, 4222, 1471, 2035, 317, 3903, 2553, 2782, 496]",10,1.0,1.0,0.0
1381,[2791 1333 3722 4296 2760 4354 2669 4235 3493 3888],"[923, 216, 106, 2094, 323, 2082, 1520]",[],0,7,0.0,"[923, 216, 106, 2094, 323, 2082, 1520]",7,0.7,"[2791, 1333, 3722, 4296, 2760, 4354, 2669, 4235, 3493, 3888]",10,1.0,1.0,0.0
1750,[4393 3333 4311 2619 3328 2478 2955 1150 3214 1208],"[4378, 997, 987, 4242, 1099, 2089, 522]",[],0,7,0.0,"[4378, 997, 987, 4242, 1099, 2089, 522]",7,0.7,"[4393, 3333, 4311, 2619, 3328, 2478, 2955, 1150, 3214, 1208]",10,1.0,1.0,0.0
207,[3051 3968  601 3130  219 1534 4181 3149  190  820],"[2385, 731, 1694, 682, 316, 780, 2597]",[],0,7,0.0,"[2385, 731, 1694, 682, 316, 780, 2597]",7,0.7,"[3051, 3968, 601, 3130, 219, 1534, 4181, 3149, 190, 820]",10,1.0,1.0,0.0
980,[2445 2855 2923 3530 2202 2302 1402  202  480 3345],"[343, 181, 681, 695]",[],0,4,0.0,"[343, 181, 681, 695]",4,0.4,"[2445, 2855, 2923, 3530, 2202, 2302, 1402, 202, 480, 3345]",10,1.0,1.0,0.0
1688,[4393 1770 4335 2937 4353  966 4067 2770 3253 3260],"[448, 592, 628, 3002, 1766]",[],0,5,0.0,"[448, 592, 628, 3002, 1766]",5,0.5,"[4393, 1770, 4335, 2937, 4353, 966, 4067, 2770, 3253, 3260]",10,1.0,1.0,0.0
664,[ 204  549 3760 4138 3422   97 1325 1276 1431 3193],"[3971, 125, 3972, 3230, 3020, 537, 2023]",[],0,7,0.0,"[3971, 125, 3972, 3230, 3020, 537, 2023]",7,0.7,"[204, 549, 3760, 4138, 3422, 97, 1325, 1276, 1431, 3193]",10,1.0,1.0,0.0
699,[1779  507 2870  587 3404 1106 1430 1116 2465 3040],"[319, 1669, 620, 1606, 476]",[],0,5,0.0,"[319, 1669, 620, 1606, 476]",5,0.5,"[1779, 507, 2870, 587, 3404, 1106, 1430, 1116, 2465, 3040]",10,1.0,1.0,0.0
1795,[ 128 3047 2725 4222 1998 4241 1609 1054  306  934],"[2489, 576, 1560, 245, 635, 618, 2321]",[],0,7,0.0,"[2489, 576, 1560, 245, 635, 618, 2321]",7,0.7,"[128, 3047, 2725, 4222, 1998, 4241, 1609, 1054, 306, 934]",10,1.0,1.0,0.0
685,[ 138  757 4094 3951  281 2776 3211 2465 3435 1991],"[3260, 909, 744, 477]",[],0,4,0.0,"[3260, 909, 744, 477]",4,0.4,"[138, 757, 4094, 3951, 281, 2776, 3211, 2465, 3435, 1991]",10,1.0,1.0,0.0
1873,[1661 1219 1783  202 1287 1681 3753 4396 2966 2172],"[3260, 1552, 485, 3296, 693]",[],0,5,0.0,"[3260, 1552, 485, 3296, 693]",5,0.5,"[1661, 1219, 1783, 202, 1287, 1681, 3753, 4396, 2966, 2172]",10,1.0,1.0,0.0
1647,[2197  800 1509 4069 1320 2655 4090 2125  969 2018],"[4479, 823, 369, 1002]",[],0,4,0.0,"[4479, 823, 369, 1002]",4,0.4,"[2197, 800, 1509, 4069, 1320, 2655, 4090, 2125, 969, 2018]",10,1.0,1.0,0.0
141,[1884 1476 1380 3464 4353 1012 3573 4224 2797 2212],"[687, 489]",[],0,2,0.0,"[687, 489]",2,0.2,"[1884, 1476, 1380, 3464, 4353, 1012, 3573, 4224, 2797, 2212]",10,1.0,1.0,0.0
992,[ 347  969 2927 2043 2925 4187 2637 1530 3892 1199],"[2519, 339, 1315]",[],0,3,0.0,"[2519, 339, 1315]",3,0.3,"[347, 969, 2927, 2043, 2925, 4187, 2637, 1530, 3892, 1199]",10,1.0,1.0,0.0
1501,[1106 3970 4092 3268 1677 2464  209  932 3951 4379],"[610, 290, 2070, 151]",[],0,4,0.0,"[610, 290, 2070, 151]",4,0.4,"[1106, 3970, 4092, 3268, 1677, 2464, 209, 932, 3951, 4379]",10,1.0,1.0,0.0
997,[3883  175 3616 4353 3974  792 2884 4261  743 3926],"[659, 2366, 852, 1708]",[],0,4,0.0,"[659, 2366, 852, 1708]",4,0.4,"[3883, 175, 3616, 4353, 3974, 792, 2884, 4261, 743, 3926]",10,1.0,1.0,0.0
905,[3256 4393 1704 3146 3609 2387 2391 3361  965 3978],"[2644, 174, 1276, 65]",[],0,4,0.0,"[2644, 174, 1276, 65]",4,0.4,"[3256, 4393, 1704, 3146, 3609, 2387, 2391, 3361, 965, 3978]",10,1.0,1.0,0.0
1844,[4251 1758 3939 2078 2594 2354  120 3317 1218  748],"[1919, 2746, 1419, 1920]",[],0,4,0.0,"[1919, 2746, 1419, 1920]",4,0.4,"[4251, 1758, 3939, 2078, 2594, 2354, 120, 3317, 1218, 748]",10,1.0,1.0,0.0
485,[3538  882 1385 2463  642 2880 1015 4104 1908 2256],"[181, 151, 582, 495]",[],0,4,0.0,"[181, 151, 582, 495]",4,0.4,"[3538, 882, 1385, 2463, 642, 2880, 1015, 4104, 1908, 2256]",10,1.0,1.0,0.0
